state_fips,state_abbr,state_name,year,value,variable,source_family,missing_status
01,AL,Alabama,2023,6.33948940215401,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2010,13.88302709592891,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2011,18.25343221874299,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2012,18.19669953613204,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2013,18.86081565140348,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2014,17.79886213329402,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2015,15.11135205694177,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2017,16.73514644821336,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2019,16.61285339045646,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2021,14.24386261627767,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
02,AK,Alaska,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
02,AK,Alaska,2023,12.61431357867966,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2010,9.541154485855655,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2011,7.635040068068374,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2012,8.033565854857605,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2013,4.262490379977511,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2014,6.661081618257657,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2015,5.284795933621382,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2017,6.567139112612372,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2019,8.724856473459397,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2021,5.833709519359537,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
04,AZ,Arizona,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
04,AZ,Arizona,2023,7.918316649042778,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2010,6.767450540246182,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2011,6.269274012885377,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2012,7.325636460107518,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2013,6.576978389859441,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2014,6.076878142417668,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2015,6.818937998863017,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2017,8.976025928901773,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2019,11.57813383812779,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2021,6.849847159297539,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
05,AR,Arkansas,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
05,AR,Arkansas,2023,7.043692106068447,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2010,8.117612654299945,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2011,8.350672343596171,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2012,7.364594613138279,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2013,7.479079517897552,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2014,6.865720915526846,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2015,7.149361921850167,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2017,10.45766651022358,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2019,9.870117784825826,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2021,8.185273953511203,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
06,CA,California,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
06,CA,California,2023,8.038769747714772,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2010,11.62297562342533,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2011,12.67387664025258,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2012,12.25782211734262,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2013,12.39126756869996,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2014,12.01561692911581,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2015,9.94327514950471,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2017,11.11702533748156,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2019,14.46127768436128,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2021,12.24850716303502,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
08,CO,Colorado,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
08,CO,Colorado,2023,11.37725709021687,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2010,10.93494614768357,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2011,10.16543175808748,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2012,10.99465516613984,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2013,10.38905620468553,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2014,10.2318519539851,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2015,11.45208168103049,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2017,11.79550012702595,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2019,13.27098233733672,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2021,9.70152679575649,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
09,CT,Connecticut,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
09,CT,Connecticut,2023,11.55324347466172,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2010,7.377166888774317,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2011,14.19213569143314,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2012,8.900535027639148,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2013,9.093042908589727,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2014,11.63511203555248,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2015,9.951884176192118,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2017,12.27939821572318,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2019,10.40739195018915,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2021,8.836163482590147,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
10,DE,Delaware,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
10,DE,Delaware,2023,8.93400612434879,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2010,7.122190230837389,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2011,6.643697830226792,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2012,6.995088568284169,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2013,5.464413495256092,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2014,6.288067464693138,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2015,5.49930395001797,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2017,8.49562928122221,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2019,8.802152596415448,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2021,6.624098006538275,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
12,FL,Florida,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
12,FL,Florida,2023,8.399984481678139,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2010,6.942722459294393,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2011,8.136302828089686,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2012,8.166416561897352,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2013,8.810870889634572,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2014,6.863847182769528,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2015,7.00680287405734,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2017,10.13679564601689,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2019,10.49556484872173,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2021,8.185764325316928,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
13,GA,Georgia,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
13,GA,Georgia,2023,11.52182780836258,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2005,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2006,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2007,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2008,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2009,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2010,8.087295358043976,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2011,7.404170745548718,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2012,6.728553646377613,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2013,6.314042413650321,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2014,6.3287810018906,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2015,7.740675955688636,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2016,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2017,9.975932990330897,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2018,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2019,10.82788580587745,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2020,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2021,6.824230667670273,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
15,HI,Hawaii,2022,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
15,HI,Hawaii,2023,10.03458382947999,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,OBSERVED
16,ID,Idaho,2000,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
16,ID,Idaho,2001,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
16,ID,Idaho,2002,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
16,ID,Idaho,2003,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
16,ID,Idaho,2004,,civic_public_meeting,CPS Civic Engagement/Volunteering supplements,MISSING
